doi,title,abstract,authors,orcid_ids,affiliations,published_date,journal_title,publisher,keywords,topics
10.1111/mafi.12247,Distress and default contagion in financial networks,"Abstract We develop a new model for solvency contagion that can be used to quantify systemic risk in stress tests of financial networks. In contrast to many existing models, it allows for the spread of contagion already before the point of default and hence can account for contagion due to distress and mark‐to‐market losses. We derive general ordering results for outcome measures of stress tests that enable us to compare different contagion mechanisms. We use these results to study the sensitivity of the new contagion mechanism with respect to its model parameters and to compare it to existing models in the literature. When applying the new model to data from the European Banking Authority, we find that the risk from distress contagion is strongly dependent on the anticipated recovery rate. For low recovery rates, the high additional losses caused by bankruptcy dominate the overall stress test results. For high recovery rates, however, we observe a strong sensitivity of the stress test outcomes with respect to the model parameters determining the magnitude of distress contagion.",Luitgard Anna Maria Veraart,0000-0003-1183-2227,Luitgard Anna Maria Veraart: Department of Mathematics London School of Economics and Political Science London UK,2020-04-12,Mathematical Finance,Wiley,Solvency; Bankruptcy; Financial contagion; Stress test; Economics; Distress; Econometrics; Financial distress; Outcome (game theory); Actuarial science; Financial market; Monetary economics; Psychology; Microeconomics; Finance; Financial system; Market liquidity,"Banking stability, regulation, efficiency; Credit Risk and Financial Regulations; Global Financial Crisis and Policies"
10.1111/mafi.12248,Azéma martingales for Bessel and CIR processes and the pricing of Parisian zero‐coupon bonds,"Abstract In this paper, we study the excursions of Bessel and Cox–Ingersoll–Ross (CIR) processes with dimensions . We obtain densities for the last passage times and meanders of the processes. Using these results, we prove a variation of the Azéma martingale for the Bessel and CIR processes based on excursion theory. Furthermore, we study their Parisian excursions, and generalize previous results on the Parisian stopping time of Brownian motion to that of the Bessel and CIR processes. We obtain explicit formulas and asymptotic results for the densities of the Parisian stopping times, and develop exact simulation algorithms to sample the Parisian stopping times of Bessel and CIR processes. We introduce a new type of bond, the zero‐coupon Parisian bond. The buyer of such a bond is betting against zero interest rates, while the seller is effectively hedging against a period where interest rates fluctuate around 0. Using our results, we propose two methods for pricing these bonds and provide numerical examples.",Angelos Dassios; Jia Wei Lim; Yan Qu,0000-0002-3968-2366; 0000-0001-9839-3620; 0000-0003-2967-9785,Angelos Dassios: Department of Statistics London School of Economics London UK; Jia Wei Lim: Department of Mathematics Brunel University London Uxbridge Middlesex UK; Yan Qu: Department of Statistics University of Warwick Coventry UK,2020-05-21,Mathematical Finance,Wiley,Bessel function; Bessel process; Bond; Excursion; Martingale (probability theory); Coupon; Brownian motion; Mathematics; Zero (linguistics); Bond valuation; Zero-coupon bond; Cox–Ingersoll–Ross model; Applied mathematics; Statistical physics; Interest rate; Mathematical economics; Mathematical analysis; Physics; Economics; Statistics; Finance,Stochastic processes and financial applications; Probability and Risk Models; Financial Risk and Volatility Modeling
10.1111/mafi.12251,Optimal equilibria for time‐inconsistent stopping problems in continuous time,"Abstract For an infinite‐horizon continuous‐time optimal stopping problem under nonexponential discounting, we look for an optimal equilibrium , which generates larger values than any other equilibrium does on the entire state space. When the discount function is log subadditive and the state process is one‐dimensional, an optimal equilibrium is constructed in a specific form, under appropriate regularity and integrability conditions. Although there may exist other optimal equilibria, we show that they can differ from the constructed one in very limited ways. This leads to a sufficient condition for the uniqueness of optimal equilibria, up to some closedness condition. To illustrate our theoretic results, a comprehensive analysis is carried out for three specific stopping problems, concerning asset liquidation and real options valuation. For each one of them, an optimal equilibrium is characterized through an explicit formula.",Yu‐Jui Huang; Zhou Zhou,0000-0002-8174-9050; 0000-0001-8092-4745,Yu‐Jui Huang: Department of Applied Mathematics University of Colorado Boulder Colorado; Zhou Zhou: School of Mathematics and Statistics University of Sydney New South Wales Australia,2019-11-07,Mathematical Finance,Wiley,Optimal stopping; Uniqueness; Discounting; Subadditivity; Mathematical economics; Mathematics; Valuation (finance); Stopping time; Time horizon; State space; Mathematical optimization; Applied mathematics; Economics; Finance; Mathematical analysis,Stochastic processes and financial applications; Economic theories and models; Capital Investment and Risk Analysis
10.1111/mafi.12254,No‐arbitrage implies power‐law market impact and rough volatility,"Abstract Market impact is the link between the volume of a (large) order and the price move during and after the execution of this order. We show that in a quite general framework, under no‐arbitrage assumption, the market impact function can only be of power‐law type. Furthermore, we prove this implies that the macroscopic price is diffusive with rough volatility, with a one‐to‐one correspondence between the exponent of the impact function and the Hurst parameter of the volatility. Hence, we simply explain the universal rough behavior of the volatility as a consequence of the no‐arbitrage property. From a mathematical viewpoint, our study relies, in particular, on new results about hyper‐rough stochastic Volterra equations.",Paul Jusselin; Mathieu Rosenbaum,0000-0001-7489-1115,Paul Jusselin: École Polytechnique CMAP Palaiseau Cedex France; Mathieu Rosenbaum: École Polytechnique CMAP Palaiseau Cedex France,2020-03-24,Mathematical Finance,Wiley,Arbitrage; Volatility (finance); Hurst exponent; Economics; Stochastic volatility; Econometrics; Implied volatility; Power law; Mathematics; Mathematical economics; Financial economics; Statistics,Complex Systems and Time Series Analysis; Financial Risk and Volatility Modeling; Stochastic processes and financial applications
10.1111/mafi.12258,Effective risk aversion in thin risk‐sharing markets,"Abstract We consider thin incomplete financial markets, where traders with heterogeneous preferences and risk exposures have motive to behave strategically regarding the demand schedules they submit, thereby impacting prices and allocations. We argue that traders relatively more exposed to the market portfolio tend to behave in a more risk tolerant manner. Noncompetitive equilibrium prices and allocations result as an outcome of a game among traders. General sufficient conditions for existence and uniqueness of such equilibrium are provided, with extensive analysis of two‐trader transactions. Even though strategic behavior causes inefficient social allocations, traders with sufficiently high risk tolerance and/or high initial exposure to tradable securities obtain more utility gain in the noncompetitive equilibrium, when compared to the competitive one.",Michail Anthropelos; Constantinos Kardaras; Georgios Vichos,0000-0002-4323-3811; 0000-0001-6903-4506,Michail Anthropelos: Department of Banking and Financial Management University of Piraeus Piraeus Athens Greece; Constantinos Kardaras: Statistics Department London School of Economics and Political Science London UK; Georgios Vichos: Statistics Department London School of Economics and Political Science London UK,2020-04-12,Mathematical Finance,Wiley,Economics; Risk aversion (psychology); Microeconomics; Portfolio; Outcome (game theory); Financial market; Uniqueness; Competitive equilibrium; Market portfolio; Expected utility hypothesis; Financial economics; Finance,"Economic theories and models; Financial Markets and Investment Strategies; Banking stability, regulation, efficiency"
10.1111/mafi.12259,Hedging nontradable risks with transaction costs and price impact,"Abstract A risk‐averse agent hedges her exposure to a nontradable risk factor U using a correlated traded asset S and accounts for the impact of her trades on both factors. The effect of the agent's trades on U is referred to as cross‐impact. By solving the agent's stochastic control problem, we obtain a closed‐form expression for the optimal strategy when the agent holds a linear position in U . When the exposure to the nontradable risk factor is nonlinear, we provide an approximation to the optimal strategy in closed‐form, and prove that the value function is correctly approximated by this strategy when cross‐impact and risk‐aversion are small. We further prove that when is nonlinear, the approximate optimal strategy can be written in terms of the optimal strategy for a linear exposure with the size of the position changing dynamically according to the exposure's “Delta” under a particular probability measure.",Álvaro Cartea; Ryan Donnelly; Sebastian Jaimungal,0000-0002-7426-4645; 0000-0002-8687-431X; 0000-0002-0193-0993,"Álvaro Cartea: Mathematical Institute University of Oxford Oxford UK, Oxford‐Man Institute of Quantitative Finance University of Oxford Oxford UK; Ryan Donnelly: Department of Mathematics King's College London London UK; Sebastian Jaimungal: Department of Statistical Sciences University of Toronto Toronto Canada",2020-03-12,Mathematical Finance,Wiley,Position (finance); Economics; Asset (computer security); Econometrics; Transaction cost; Nonlinear system; Risk aversion (psychology); Value (mathematics); Function (biology); Database transaction; Mathematical optimization; Mathematics; Microeconomics; Expected utility hypothesis; Computer science; Mathematical economics; Statistics; Finance,Economic theories and models; Stochastic processes and financial applications; Risk and Portfolio Optimization
10.1111/mafi.12260,Robust XVA,"Abstract We introduce an arbitrage‐free framework for robust valuation adjustments. An investor trades a credit default swap portfolio with a risky counterparty, and hedges credit risk by taking a position in defaultable bonds. The investor does not know the exact return rate of her counterparty's bond, but she knows it lies within an uncertainty interval. We derive both upper and lower bounds for the XVA process of the portfolio, and show that these bounds may be recovered as solutions of nonlinear ordinary differential equations. The presence of collateralization and closeout payoffs leads to important differences with respect to classical credit risk valuation. The value of the super‐replicating portfolio cannot be directly obtained by plugging one of the extremes of the uncertainty interval in the valuation equation, but rather depends on the relation between the XVA replicating portfolio and the closeout value throughout the life of the transaction. Our comparative statics analysis indicates that credit contagion has a nonlinear effect on the replication strategies and on the XVA.",Maxim Bichuch; Agostino Capponi; Stephan Sturm,0000-0002-8518-7817; 0000-0001-9735-7935; 0000-0002-7214-8843,Maxim Bichuch: Department of Applied Mathematics and Statistics Johns Hopkins University Baltimore Maryland; Agostino Capponi: Industrial Engineering and Operations Research Department Columbia University New York City New York; Stephan Sturm: Department of Mathematical Sciences Worcester Polytechnic Institute Worcester Massachusetts,2020-03-12,Mathematical Finance,Wiley,Portfolio; Credit risk; Credit valuation adjustment; Econometrics; Economics; Credit default swap; Valuation (finance); Counterparty; Arbitrage; Credit derivative; Actuarial science; Mathematical economics; Financial economics; Finance,Credit Risk and Financial Regulations; Stochastic processes and financial applications; Financial Markets and Investment Strategies
10.1111/mafi.12263,"Cover Image, Volume 30, Issue 2","Abstract The cover image is based on the Original Article Semistatic and Sparse Variance‐Optimal Hedging by Di Tella et al., https://doi.org/10.1111/mafi.12235 . image",,,,2020-03-19,Mathematical Finance,Wiley,Cover (algebra); Volume (thermodynamics); Image (mathematics); Economics; Computer science; Artificial intelligence; Engineering; Physics,Medical Image Segmentation Techniques
10.1111/mafi.12268,Asset pricing with heterogeneous beliefs and illiquidity,Abstract This paper studies the equilibrium price of an asset that is traded in continuous time between N agents who have heterogeneous beliefs about the state process underlying the asset's payoff. We propose a tractable model where agents maximize expected returns under quadratic costs on inventories and trading rates. The unique equilibrium price is characterized by a weakly coupled system of linear parabolic equations which shows that holding and liquidity costs play dual roles. We derive the leading‐order asymptotics for small transaction and holding costs which give further insight into the equilibrium and the consequences of illiquidity.,Johannes Muhle‐Karbe; Marcel Nutz; Xiaowei Tan,0000-0002-9165-2244,Johannes Muhle‐Karbe: Department of Mathematics Imperial College London London UK; Marcel Nutz: Departments of Statistics and Mathematics Columbia University New York NY; Xiaowei Tan: Department of Mathematics Columbia University New York NY,2020-04-16,Mathematical Finance,Wiley,Stochastic game; Market liquidity; Asset (computer security); Transaction cost; Economics; Order (exchange); Quadratic equation; Dual (grammatical number); Microeconomics; Capital asset pricing model; Econometrics; Mathematical economics; Monetary economics; Computer science; Mathematics; Finance,Economic theories and models; Stochastic processes and financial applications; Complex Systems and Time Series Analysis
10.1111/mafi.12269,Self‐similarity in long‐horizon returns,"Abstract Asset returns incorporate new information via the effects of independent and possibly identically distributed random shocks. They may also incorporate long memory effects related to the concept of self‐similarity. The two approaches are here combined. In addition, methods are proposed for estimating the contribution of each component and evidence supporting the presence of both components in both the physical and risk‐neutral distributions is presented. Furthermore, it is shown that long‐horizon returns may be nonnormal when there is a self‐similar component. The presence of a self‐similar component also questions positive equity biases over the longer term.",Dilip B. Madan; Wim Schoutens,0000-0002-0033-9077,Dilip B. Madan: Robert H. Smith School of Business University of Maryland College Park Maryland; Wim Schoutens: Department of Mathematics K.U. Leuven Leuven Belgium,2020-05-05,Mathematical Finance,Wiley,Independent and identically distributed random variables; Econometrics; Component (thermodynamics); Similarity (geometry); Horizon; Economics; Equity (law); Term (time); Time horizon; Asset (computer security); Mathematics; Computer science; Random variable; Statistics; Artificial intelligence; Finance,Market Dynamics and Volatility; Complex Systems and Time Series Analysis; Financial Risk and Volatility Modeling
10.1111/mafi.12270,Risk functionals with convex level sets,"Abstract We analyze the “convex level sets” (CxLS) property of risk functionals, which is a necessary condition for the notions of elicitability, identifiability, and backtestability, popular in the recent statistics and risk management literature. We put the CxLS property in the multidimensional setting, with a special focus on signed Choquet integrals, a class of risk functionals that are generally not monotone or convex. We obtain two main analytical results in dimension one and dimension two, by characterizing the CxLS property of all one‐dimensional signed Choquet integrals, and that of all two‐dimensional signed Choquet integrals with a quantile component. Using these results, we proceed to show that under some continuity assumption, a comonotonic‐additive coherent risk measure is co‐elicitable with Value‐at‐Risk if and only if it is the corresponding Expected Shortfall. The new findings generalize several results in the recent literature, and partially answer an open question on the characterization of multidimensional elicitability.",Ruodu Wang; Yunran Wei,0000-0003-3849-4555; 0000-0002-9616-9454,Ruodu Wang: Department of Statistics and Actuarial Science University of Waterloo Waterloo Ontario Canada; Yunran Wei: Department of Statistics and Actuarial Science Northern Illinois University DeKalb Illinois USA,2020-05-27,Mathematical Finance,Wiley,Mathematics; Identifiability; Quantile; Dimension (graph theory); Coherent risk measure; Choquet integral; Property (philosophy); Monotone polygon; Measure (data warehouse); Characterization (materials science); Class (philosophy); Risk measure; Regular polygon; Mathematical economics; Applied mathematics; Econometrics; Pure mathematics; Expected shortfall; Risk management; Computer science; Statistics; Economics; Artificial intelligence; Finance,"Risk and Portfolio Optimization; Health Systems, Economic Evaluations, Quality of Life; Agricultural risk and resilience"
10.1111/mafi.12271,Semitractability of optimal stopping problems via a weighted stochastic mesh algorithm,"Abstract In this paper, we propose a Weighted Stochastic Mesh (WSM) algorithm for approximating the value of discrete‐ and continuous‐time optimal stopping problems. In this context, we consider tractability of such problems via a useful notion of semitractability and the introduction of a tractability index for a particular numerical solution algorithm. It is shown that in the discrete‐time case the WSM algorithm leads to semitractability of the corresponding optimal stopping problem in the sense that its complexity is bounded in order by with being the dimension of the underlying Markov chain. Furthermore, we study the WSM approach in the context of continuous‐time optimal stopping problems and derive the corresponding complexity bounds. Although we cannot prove semitractability in this case, our bounds turn out to be the tightest ones among the complexity bounds known in the literature. We illustrate our theoretical findings by a numerical example.",Denis Belomestny; Maxim Kaledin; John Schoenmakers,0000-0002-9482-6430; 0000-0002-4389-8266,"Denis Belomestny: Department of Mathematics Duisburg‐Essen University Duisburg Germany, Russian Federation HSE University Moscow; Maxim Kaledin: Russian Federation HSE University Moscow; John Schoenmakers: Weierstrass Institute for Applied Analysis and Stochastics Berlin Germany",2020-05-27,Mathematical Finance,Wiley,Optimal stopping; Context (archaeology); Dimension (graph theory); Markov chain; Mathematics; Bounded function; Discrete time and continuous time; Mathematical optimization; Algorithm; Stopping time; Computer science; Combinatorics,"Stochastic processes and financial applications; Risk and Portfolio Optimization; Insurance, Mortality, Demography, Risk Management"
10.1111/mafi.12272,Network valuation in financial systems,"Abstract We introduce a general model for the balance‐sheet consistent valuation of interbank claims within an interconnected financial system. Our model represents an extension of clearing models of interdependent liabilities to account for the presence of uncertainty on banks' external assets. At the same time, it also provides a natural extension of classic structural credit risk models to the case of an interconnected system. We characterize the existence and uniqueness of a valuation that maximizes individual and total equity values for all banks. We apply our model to the assessment of systemic risk and in particular for the case of stress testing. Further, we provide a fixed‐point algorithm to carry out the network valuation and the conditions for its convergence.",Paolo Barucca; Marco Bardoscia; Fabio Caccioli; Marco D'Errico; Gabriele Visentin; Guido Caldarelli; Stefano Battiston,0000-0003-4588-667X; 0000-0003-0945-3543; 0000-0002-0051-973X,"Paolo Barucca: Department of Computer Science University College London London United Kingdom; Marco Bardoscia: Bank of England London United Kingdom; Fabio Caccioli: Department of Computer Science University College London London United Kingdom, Systemic Risk Centre London School of Economics London United Kingdom, London Mathematical Laboratory London UK; Marco D'Errico: European Systemic Risk Board Secretariat European Central Bank Frankfurt am Main Germany; Gabriele Visentin: Institute of Mathematics University of Zurich Zurich Switzerland; Guido Caldarelli: IMT School for Advance Studies Lucca Lucca Italy, Istituto dei Sistemi Complessi (CNR) UoS Sapienza, Dipartimento di Fisica Sapienza Università di Roma Rome Italy, European Centre for Living Technology Università di Venezia Ca' Foscari Venice Italy, London Institute for Mathematical Sciences London United Kingdom; Stefano Battiston: Department of Banking and Finance University of Zürich Zürich Switzerland",2020-06,Mathematical Finance,Wiley,Valuation (finance); Clearing; Interdependence; Systemic risk; Balance sheet; Equity (law); Economics; Uniqueness; Credit risk; Actuarial science; Econometrics; Finance; Financial crisis; Mathematics,"Credit Risk and Financial Regulations; Banking stability, regulation, efficiency; Stochastic processes and financial applications"
10.1111/mafi.12273,Issue Information,,,,,2021-01,Mathematical Finance,Wiley,Citation; Computer science; Information retrieval; Library science; World Wide Web,Human auditory perception and evaluation; Diverse Scientific and Economic Studies; Educational Robotics and Engineering
10.1111/mafi.12274,Issue Information,,,,,2021-03-29,Mathematical Finance,Wiley,Computer science; Citation; Information retrieval; World Wide Web; Library science,Human auditory perception and evaluation; Diverse Scientific and Economic Studies; Educational Robotics and Engineering
10.1111/mafi.12275,Issue Information,,,,,2021-06-14,Mathematical Finance,Wiley,Citation; Computer science; Information retrieval; Library science,Human auditory perception and evaluation; Diverse Scientific and Economic Studies; Educational Robotics and Engineering
10.1111/mafi.12276,Issue Information,,,,,2021-10,Mathematical Finance,Wiley,Economics,Human auditory perception and evaluation; Diverse Scientific and Economic Studies; Educational Robotics and Engineering
10.1111/mafi.12277,Convergence of optimal expected utility for a sequence of discrete‐time markets,"Abstract We examine Kreps' conjecture that optimal expected utility in the classic Black–Scholes–Merton (BSM) economy is the limit of optimal expected utility for a sequence of discrete‐time economies that “approach” the BSM economy in a natural sense: The n th discrete‐time economy is generated by a scaled n ‐step random walk, based on an unscaled random variable ζ with mean 0, variance 1, and bounded support. We confirm Kreps' conjecture if the consumer's utility function U has asymptotic elasticity strictly less than one, and we provide a counterexample to the conjecture for a utility function U with asymptotic elasticity equal to 1, for ζ such that .",David M. Kreps; Walter Schachermayer,0000-0002-7011-1772; 0000-0002-3448-9196,"David M. Kreps: Graduate School of Business Stanford University, Stanford California; Walter Schachermayer: Faculty of Mathematics University of Vienna Vienna Austria",2020-06-16,Mathematical Finance,Wiley,Conjecture; Mathematics; Counterexample; Bounded function; Random walk; Limit of a sequence; Sequence (biology); Limit (mathematics); Discrete time and continuous time; Function (biology); Random variable; Convergence (economics); Mathematical economics; Economics; Combinatorics; Mathematical analysis; Statistics,Economic theories and models; Stochastic processes and financial applications; Financial Markets and Investment Strategies
10.1111/mafi.12278,When to sell an asset amid anxiety about drawdowns,"Abstract We consider risk‐averse investors with different levels of anxiety about asset price drawdowns. The latter is defined as the distance of the current price away from its best performance since inception. These drawdowns can increase either continuously or by jumps, and will contribute toward the investor's overall impatience when breaching the investor's private tolerance level. We investigate the unusual reactions of investors when aiming to sell an asset under such adverse market conditions. Mathematically, we study the optimal stopping of the utility of an asset sale with a random discounting that captures the investor's overall impatience. The random discounting is given by the cumulative amount of time spent by the drawdowns in an undesirable high region, fine‐tuned by the investor's personal tolerance and anxiety about drawdowns. We prove that in addition to the traditional take‐profit sales, the real‐life employed stop‐loss orders and trailing stops may become part of the optimal selling strategy, depending on different personal characteristics. This paper thus provides insights on the effect of anxiety and its distinction with traditional risk aversion on decision making.",Neofytos Rodosthenous; Hongzhong Zhang,0000-0002-3353-037X,Neofytos Rodosthenous: School of Mathematical Sciences Queen Mary University of London London UK; Hongzhong Zhang: Department of IEOR Columbia University New York New York,2020-06-12,Mathematical Finance,Wiley,Asset (computer security); Economics; Discounting; Investor behavior; Profit (economics); Microeconomics; Capital asset pricing model; Financial economics; Actuarial science; Finance; Computer science,Financial Markets and Investment Strategies; Stochastic processes and financial applications; Economic theories and models
10.1111/mafi.12279,A term structure model for dividends and interest rates,"Abstract Over the last decade, dividends have become a standalone asset class instead of a mere side product of an equity investment. We introduce a framework based on polynomial jump‐diffusions to jointly price the term structures of dividends and interest rates. Prices for dividend futures, bonds, and the dividend paying stock are given in closed form. We present an efficient moment based approximation method for option pricing. In a calibration exercise we show that a parsimonious model specification has a good fit with Euribor interest rate swaps and swaptions, Euro Stoxx 50 Index dividend futures and dividend options, and Euro Stoxx 50 Index options.",Damir Filipović; Sander Willems,0000-0002-2443-5741; 0000-0002-2920-5064,Damir Filipović: EPFL and Swiss Finance Institute Lausanne Switzerland; Sander Willems: EPFL and Swiss Finance Institute Lausanne Switzerland,2020-06-16,Mathematical Finance,Wiley,Futures contract; Dividend; Interest rate swap; Economics; Financial economics; Interest rate; Econometrics; Bond; Equity (law); Monetary economics; Finance,"Stochastic processes and financial applications; Financial Risk and Volatility Modeling; Insurance, Mortality, Demography, Risk Management"
10.1111/mafi.12280,Robust risk aggregation with neural networks,"Abstract We consider settings in which the distribution of a multivariate random variable is partly ambiguous. We assume the ambiguity lies on the level of the dependence structure, and that the marginal distributions are known. Furthermore, a current best guess for the distribution, called reference measure, is available. We work with the set of distributions that are both close to the given reference measure in a transportation distance (e.g., the Wasserstein distance), and additionally have the correct marginal structure. The goal is to find upper and lower bounds for integrals of interest with respect to distributions in this set. The described problem appears naturally in the context of risk aggregation. When aggregating different risks, the marginal distributions of these risks are known and the task is to quantify their joint effect on a given system. This is typically done by applying a meaningful risk measure to the sum of the individual risks. For this purpose, the stochastic interdependencies between the risks need to be specified. In practice, the models of this dependence structure are however subject to relatively high model ambiguity. The contribution of this paper is twofold: First, we derive a dual representation of the considered problem and prove that strong duality holds. Second, we propose a generally applicable and computationally feasible method, which relies on neural networks, in order to numerically solve the derived dual problem. The latter method is tested on a number of toy examples, before it is finally applied to perform robust risk aggregation in a real‐world instance.",Stephan Eckstein; Michael Kupper; Mathias Pohl,0000-0001-5209-676X,"Stephan Eckstein: Department of Mathematics University of Konstanz Konstanz Germany; Michael Kupper: Department of Mathematics University of Konstanz Konstanz Germany; Mathias Pohl: Faculty of Business, Economics &amp; Statistics University of Vienna Vienna Austria",2020-06-13,Mathematical Finance,Wiley,Ambiguity; Marginal distribution; Measure (data warehouse); Context (archaeology); Set (abstract data type); Computer science; Representation (politics); Joint probability distribution; Dual (grammatical number); Mathematical optimization; Duality (order theory); Mathematics; Random variable; Data mining; Statistics; Discrete mathematics,Risk and Portfolio Optimization; Probabilistic and Robust Engineering Design; Multi-Criteria Decision Making
10.1111/mafi.12281,Continuous‐time mean–variance portfolio selection: A reinforcement learning framework,"Abstract We approach the continuous‐time mean–variance portfolio selection with reinforcement learning (RL). The problem is to achieve the best trade‐off between exploration and exploitation, and is formulated as an entropy‐regularized, relaxed stochastic control problem. We prove that the optimal feedback policy for this problem must be Gaussian, with time‐decaying variance. We then prove a policy improvement theorem, based on which we devise an implementable RL algorithm. We find that our algorithm and its variant outperform both traditional and deep neural network based algorithms in our simulation and empirical studies.",Haoran Wang; Xun Yu Zhou,0000-0001-9908-5697,"Haoran Wang: CAI Data Science and Machine Learning The Vanguard Group, Inc. Malvern Pennsylvania; Xun Yu Zhou: Department of Industrial Engineering and Operations Research, and Data Science Institute Columbia University New York New York",2020-06-23,Mathematical Finance,Wiley,Reinforcement learning; Portfolio; Variance (accounting); Computer science; Stochastic control; Selection (genetic algorithm); Gaussian; Mathematical optimization; Artificial neural network; Entropy (arrow of time); Portfolio optimization; Artificial intelligence; Optimal control; Mathematics; Economics; Finance,Reinforcement Learning in Robotics; Advanced Bandit Algorithms Research; Risk and Portfolio Optimization
10.1111/mafi.12282,"Optimal investment, derivative demand, and arbitrage under price impact","Abstract This paper studies the optimal investment problem with random endowment in an inventory‐based price impact model with competitive market makers. Our goal is to analyze how price impact affects optimal policies, as well as both pricing rules and demand schedules for contingent claims. For exponential market makers preferences, we establish two effects due to price impact: constrained trading and nonlinear hedging costs. To the former, wealth processes in the impact model are identified with those in a model without impact, but with constrained trading, where the (random) constraint set is generically neither closed nor convex. Regarding hedging, nonlinear hedging costs motivate the study of arbitrage free prices for the claim. We provide three such notions, which coincide in the frictionless case, but which dramatically differ in the presence of price impact. Additionally, we show arbitrage opportunities, should they arise from claim prices, can be exploited only for limited position sizes, and may be ignored if outweighed by hedging considerations. We also show that arbitrage‐inducing prices may arise endogenously in equilibrium, and that equilibrium positions are inversely proportional to the market makers' representative risk aversion. Therefore, large positions endogenously arise in the limit of either market maker risk neutrality, or a large number of market makers.",Michail Anthropelos; Scott Robertson; Konstantinos Spiliopoulos,0000-0002-4323-3811; 0000-0003-4258-6508,Michail Anthropelos: Department of Banking and Financial Management University of Piraeus Piraeus Greece; Scott Robertson: Questrom School of Business Boston University Boston Massachusetts; Konstantinos Spiliopoulos: Department of Mathematics &amp; Statistics Boston University Boston Massachusetts,2020-06-22,Mathematical Finance,Wiley,Economics; Arbitrage; Microeconomics; Law of one price; Constraint (computer-aided design); Econometrics; Financial economics; Mid price; Price level; Monetary economics,Financial Markets and Investment Strategies; Stochastic processes and financial applications; Market Dynamics and Volatility
10.1111/mafi.12283,Asymptotics for small nonlinear price impact: A PDE approach to the multidimensional case,"Abstract We provide an asymptotic expansion of the value function of a multidimensional utility maximization problem from consumption with small nonlinear price impact. In our model, cross‐impacts between assets are allowed. In the limit for small price impact, we determine the asymptotic expansion of the value function around its frictionless version. The leading order correction is characterized by a nonlinear second‐order PDE related to an ergodic control problem and a linear parabolic PDE. We illustrate our result on a multivariate geometric Brownian motion price model.",Erhan Bayraktar; Thomas Cayé; Ibrahim Ekren,0000-0002-1926-4570; 0000-0001-8649-2736,Erhan Bayraktar: Department of Mathematics University of Michigan Ann Arbor Michigan; Thomas Cayé: School of Mathematical Sciences Dublin City University Glasnevin Dublin Ireland; Ibrahim Ekren: Department of Mathematics Florida State University Tallahassee Florida,2020-07-20,Mathematical Finance,Wiley,Utility maximization problem; Nonlinear system; Limit (mathematics); Geometric Brownian motion; Mathematics; Asymptotic expansion; Bellman equation; Ergodic theory; Applied mathematics; Multivariate statistics; Function (biology); Maximization; Brownian motion; Order (exchange); Econometrics; Mathematical optimization; Economics; Mathematical analysis; Mathematical economics; Utility maximization; Statistics; Diffusion process; Physics,Stochastic processes and financial applications; Economic theories and models; Financial Risk and Volatility Modeling
10.1111/mafi.12284,On utility maximization under model uncertainty in discrete‐time markets,"Abstract We study the problem of maximizing terminal utility for an agent facing model uncertainty, in a frictionless discrete‐time market with one safe asset and finitely many risky assets. We show that an optimal investment strategy exists if the utility function, defined either on the positive real line or on the whole real line, is bounded from above. We further find that the boundedness assumption can be dropped, provided that we impose suitable integrability conditions, related to some strengthened form of no‐arbitrage. These results are obtained in an alternative framework for model uncertainty, where all possible dynamics of the stock prices are represented by a collection of stochastic processes on the same filtered probability space, rather than by a family of probability measures.",Miklós Rásonyi; Andrea Meireles‐Rodrigues,0000-0002-3105-4752,Miklós Rásonyi: Alfréd Rényi Institute of Mathematics Budapest Hungary; Andrea Meireles‐Rodrigues: Department of Mathematics University of York Heslington York United Kingdom,2020-07-23,Mathematical Finance,Wiley,Utility maximization; Utility maximization problem; Discrete time and continuous time; Arbitrage; Economics; Expected utility hypothesis; Bounded function; Mathematical economics; Real line; Econometrics; Maximization; Isoelastic utility; Stock (firearms); Incomplete markets; Asset (computer security); Mathematical optimization; Mathematics; Computer science; Microeconomics; Financial economics,Stochastic processes and financial applications; Economic theories and models; Capital Investment and Risk Analysis
